    0.17028E+00    0.26272E+04
    0.17371E+00    0.25510E+04
    0.17722E+00    0.24858E+04
    0.18080E+00    0.24284E+04
    0.18446E+00    0.23751E+04
    0.18818E+00    0.23218E+04
    0.19198E+00    0.22653E+04
    0.19586E+00    0.22026E+04
    0.19982E+00    0.21325E+04
    0.20386E+00    0.20549E+04
    0.20797E+00    0.19715E+04
    0.21218E+00    0.18849E+04
    0.21646E+00    0.17986E+04
    0.22083E+00    0.17161E+04
    0.22530E+00    0.16403E+04
    0.22985E+00    0.15732E+04
    0.23449E+00    0.15153E+04
    0.23923E+00    0.14657E+04
    0.24406E+00    0.14226E+04
    0.24899E+00    0.13830E+04
    0.25402E+00    0.13439E+04
    0.25915E+00    0.13029E+04
    0.26439E+00    0.12583E+04
    0.26973E+00    0.12100E+04
    0.27518E+00    0.11592E+04
    0.28074E+00    0.11079E+04
    0.28641E+00    0.10585E+04
    0.29219E+00    0.10130E+04
    0.29810E+00    0.97248E+03
    0.30412E+00    0.93686E+03
    0.31026E+00    0.90499E+03
    0.31653E+00    0.87510E+03
    0.32292E+00    0.84538E+03
    0.32945E+00    0.81458E+03
    0.33610E+00    0.78240E+03
    0.34289E+00    0.74949E+03
    0.34982E+00    0.71710E+03
    0.35689E+00    0.68650E+03
    0.36409E+00    0.65848E+03
    0.37145E+00    0.63306E+03
    0.37895E+00    0.60956E+03
    0.38661E+00    0.58697E+03
    0.39442E+00    0.56447E+03
    0.40239E+00    0.54174E+03
    0.41052E+00    0.51904E+03
    0.41881E+00    0.49701E+03
    0.42727E+00    0.47623E+03
    0.43590E+00    0.45689E+03
    0.44471E+00    0.43879E+03
    0.45369E+00    0.42145E+03
    0.46286E+00    0.40446E+03
    0.47221E+00    0.38769E+03
    0.48174E+00    0.37134E+03
    0.49148E+00    0.35568E+03
    0.50141E+00    0.34088E+03
    0.51153E+00    0.32685E+03
    0.52187E+00    0.31341E+03
    0.53241E+00    0.30037E+03
    0.54317E+00    0.28769E+03
    0.55414E+00    0.27547E+03
    0.56533E+00    0.26380E+03
    0.57675E+00    0.25268E+03
    0.58840E+00    0.24203E+03
    0.60029E+00    0.23176E+03
    0.61242E+00    0.22186E+03
    0.62479E+00    0.21234E+03
    0.63741E+00    0.20324E+03
    0.65029E+00    0.19454E+03
    0.66342E+00    0.18618E+03
    0.67683E+00    0.17814E+03
    0.69050E+00    0.17043E+03
    0.70445E+00    0.16304E+03
    0.71868E+00    0.15597E+03
    0.73320E+00    0.14918E+03
    0.74801E+00    0.14267E+03
    0.76312E+00    0.13643E+03
    0.77854E+00    0.13045E+03
    0.79426E+00    0.12473E+03
    0.81031E+00    0.11924E+03
    0.82668E+00    0.11398E+03
    0.84338E+00    0.10894E+03
    0.86041E+00    0.10411E+03
    0.87780E+00    0.99494E+02
    0.89553E+00    0.95070E+02
    0.91362E+00    0.90834E+02
    0.93208E+00    0.86779E+02
    0.95091E+00    0.82898E+02
    0.97011E+00    0.79184E+02
    0.98971E+00    0.75629E+02
    0.10097E+01    0.72228E+02
    0.10301E+01    0.68974E+02
    0.10509E+01    0.65861E+02
    0.10721E+01    0.62883E+02
    0.10938E+01    0.60034E+02
    0.11159E+01    0.57309E+02
    0.11384E+01    0.54703E+02
    0.11614E+01    0.52212E+02
    0.11849E+01    0.49830E+02
    0.12088E+01    0.47553E+02
    0.12333E+01    0.45376E+02
    0.12582E+01    0.43296E+02
    0.12836E+01    0.41308E+02
    0.13095E+01    0.39408E+02
    0.13360E+01    0.37592E+02
    0.13630E+01    0.35857E+02
    0.13905E+01    0.34200E+02
    0.14186E+01    0.32617E+02
    0.14472E+01    0.31105E+02
    0.14765E+01    0.29661E+02
    0.15063E+01    0.28282E+02
    0.15367E+01    0.26965E+02
    0.15678E+01    0.25708E+02
    0.15994E+01    0.24507E+02
    0.16318E+01    0.23361E+02
    0.16647E+01    0.22267E+02
    0.16984E+01    0.21222E+02
    0.17327E+01    0.20226E+02
    0.17677E+01    0.19274E+02
    0.18034E+01    0.18367E+02
    0.18398E+01    0.17500E+02
    0.18770E+01    0.16674E+02
    0.19149E+01    0.15886E+02
    0.19536E+01    0.15134E+02
    0.19930E+01    0.14416E+02
    0.20333E+01    0.13732E+02
    0.20744E+01    0.13079E+02
    0.21163E+01    0.12457E+02
    0.21590E+01    0.11863E+02
