  0.746502E-04  0.198997E+08  0.198997E+08  0.258270E+08  0.258260E+08  0.000000E+00  0.198997E+08
  0.761582E-04  0.198997E+08  0.198997E+08  0.257985E+08  0.257974E+08  0.000000E+00  0.198997E+08
  0.776967E-04  0.198996E+08  0.198996E+08  0.257688E+08  0.257677E+08  0.000000E+00  0.198996E+08
  0.792663E-04  0.198996E+08  0.198996E+08  0.257380E+08  0.257368E+08  0.000000E+00  0.198996E+08
  0.808676E-04  0.198995E+08  0.198995E+08  0.257059E+08  0.257047E+08  0.000000E+00  0.198995E+08
  0.825012E-04  0.198994E+08  0.198994E+08  0.256726E+08  0.256714E+08  0.000000E+00  0.198994E+08
  0.841678E-04  0.198994E+08  0.198994E+08  0.256380E+08  0.256367E+08  0.000000E+00  0.198994E+08
  0.858681E-04  0.198993E+08  0.198993E+08  0.256020E+08  0.256006E+08  0.000000E+00  0.198993E+08
  0.876028E-04  0.198992E+08  0.198992E+08  0.255646E+08  0.255631E+08  0.000000E+00  0.198992E+08
  0.893725E-04  0.198992E+08  0.198992E+08  0.255257E+08  0.255242E+08  0.000000E+00  0.198992E+08
  0.911779E-04  0.198991E+08  0.198991E+08  0.254852E+08  0.254837E+08  0.000000E+00  0.198991E+08
  0.930198E-04  0.198990E+08  0.198990E+08  0.254432E+08  0.254416E+08  0.000000E+00  0.198990E+08
  0.948990E-04  0.198989E+08  0.198989E+08  0.253995E+08  0.253979E+08  0.000000E+00  0.198989E+08
  0.968161E-04  0.198988E+08  0.198988E+08  0.253542E+08  0.253525E+08  0.000000E+00  0.198988E+08
  0.987719E-04  0.198987E+08  0.198987E+08  0.253070E+08  0.253053E+08  0.000000E+00  0.198987E+08
  0.100767E-03  0.198986E+08  0.198986E+08  0.252580E+08  0.252562E+08  0.000000E+00  0.198986E+08
  0.102803E-03  0.198985E+08  0.198985E+08  0.252071E+08  0.252052E+08  0.000000E+00  0.198985E+08
  0.104880E-03  0.198984E+08  0.198984E+08  0.251543E+08  0.251523E+08  0.000000E+00  0.198984E+08
  0.106998E-03  0.198983E+08  0.198983E+08  0.250994E+08  0.250973E+08  0.000000E+00  0.198983E+08
  0.109160E-03  0.198982E+08  0.198982E+08  0.250423E+08  0.250402E+08  0.000000E+00  0.198982E+08
  0.111365E-03  0.198981E+08  0.198981E+08  0.249831E+08  0.249808E+08  0.000000E+00  0.198981E+08
  0.113615E-03  0.198980E+08  0.198980E+08  0.249215E+08  0.249192E+08  0.000000E+00  0.198980E+08
  0.115910E-03  0.198978E+08  0.198978E+08  0.248576E+08  0.248553E+08  0.000000E+00  0.198978E+08
  0.118251E-03  0.198977E+08  0.198977E+08  0.247913E+08  0.247888E+08  0.000000E+00  0.198977E+08
  0.120640E-03  0.198976E+08  0.198976E+08  0.247224E+08  0.247199E+08  0.000000E+00  0.198976E+08
  0.123077E-03  0.198974E+08  0.198974E+08  0.246509E+08  0.246483E+08  0.000000E+00  0.198974E+08
  0.125564E-03  0.198973E+08  0.198973E+08  0.245767E+08  0.245739E+08  0.000000E+00  0.198973E+08
  0.128100E-03  0.198971E+08  0.198971E+08  0.244997E+08  0.244968E+08  0.000000E+00  0.198971E+08
  0.130688E-03  0.198970E+08  0.198970E+08  0.244197E+08  0.244168E+08  0.000000E+00  0.198970E+08
  0.133328E-03  0.198968E+08  0.198968E+08  0.243368E+08  0.243337E+08  0.000000E+00  0.198968E+08
  0.136021E-03  0.198966E+08  0.198966E+08  0.242507E+08  0.242475E+08  0.000000E+00  0.198966E+08
  0.138769E-03  0.198964E+08  0.198964E+08  0.241614E+08  0.241582E+08  0.000000E+00  0.198964E+08
